,date, pm25, pm10, o3, no2, so2, co,Year,Month,Day,AQI,Type
2082,2020/11/25,48.0, ,7.0, , , 3,2020,November,25,121.0,pm25
2083,2020/11/26,50.0, ,14.0, , , 2,2020,November,26,125.0,pm25
2084,2020/11/27,42.0, ,16.0, , , 2,2020,November,27,112.0,pm25
2085,2020/11/28,45.0, ,22.0, , , 3,2020,November,28,117.0,pm25
2086,2020/11/29,34.0, ,19.0, , 1, 3,2020,November,29,97.0,pm25
2087,2020/11/3,19.0, ,23.0, , 1, 4,2020,November,3,60.0,pm25
2088,2020/11/30,37.0, ,24.0, , , 2,2020,November,30,103.0,pm25
2089,2020/11/4,45.0, ,37.0, , 1, 2,2020,November,4,117.0,pm25
2090,2020/11/5,33.0, ,26.0, , 1, 2,2020,November,5,94.0,pm25
2091,2020/11/6,50.0, ,36.0, , 1, 3,2020,November,6,125.0,pm25
2092,2020/11/7,65.0, ,37.0, , 1, 3,2020,November,7,149.0,pm25
2093,2020/11/8,65.0, ,31.0, , , 4,2020,November,8,149.0,pm25
2094,2020/11/9,81.0, ,25.0, , , 2,2020,November,9,160.0,pm25
2095,2020/12/1,11.0, ,25.0, , , 3,2020,December,1,36.0,pm25
2096,2020/12/10,67.0, ,16.0, , 1, 5,2020,December,10,152.0,pm25
2097,2020/12/11,67.0, ,17.0, , , 4,2020,December,11,152.0,pm25
2098,2020/12/12,63.0, ,15.0, , , 2,2020,December,12,146.0,pm25
2099,2020/12/13,14.0, ,21.0, , , 2,2020,December,13,45.0,pm25
2100,2020/12/14,14.0, ,19.0, , , 2,2020,December,14,45.0,pm25
2101,2020/12/15,31.0, ,23.0, , , 4,2020,December,15,89.0,pm25
2102,2020/12/16,30.0, ,21.0, , , ,2020,December,16,87.0,pm25
2103,2020/12/17,33.0, ,17.0, , , 2,2020,December,17,94.0,pm25
2104,2020/12/18,48.0, ,7.0, , 1, 3,2020,December,18,121.0,pm25
2105,2020/12/19,61.0, ,9.0, , 1, 2,2020,December,19,143.0,pm25
2106,2020/12/2,10.0, ,24.0, , 1, 2,2020,December,2,32.0,pm25
2107,2020/12/20,62.0, ,19.0, , 1, 1,2020,December,20,144.0,pm25
2108,2020/12/21,61.0, ,13.0, , 1, 1,2020,December,21,143.0,pm25
2109,2020/12/22,59.0, ,18.0, , 1, 1,2020,December,22,140.0,pm25
2110,2020/12/23,32.0, ,24.0, , , 2,2020,December,23,92.0,pm25
2111,2020/12/24,30.0, ,22.0, , 1, 1,2020,December,24,87.0,pm25
2112,2020/12/25,20.0, ,27.0, , , 1,2020,December,25,62.0,pm25
2113,2020/12/26,12.0, ,23.0, , , 1,2020,December,26,39.0,pm25
2114,2020/12/27,26.0, ,18.0, , 1, 2,2020,December,27,77.0,pm25
2115,2020/12/28,48.0, ,27.0, , , 1,2020,December,28,121.0,pm25
2116,2020/12/29,23.0, ,25.0, , , 1,2020,December,29,70.0,pm25
2117,2020/12/3,16.0, ,20.0, , 1, 1,2020,December,3,52.0,pm25
2118,2020/12/30,37.0, ,24.0, , , 1,2020,December,30,103.0,pm25
2119,2020/12/31,37.0, ,24.0, , 1, 1,2020,December,31,103.0,pm25
2120,2020/12/4,45.0, ,18.0, , , 2,2020,December,4,117.0,pm25
2121,2020/12/5,44.0, ,25.0, , , 2,2020,December,5,115.0,pm25
2122,2020/12/6,14.0, ,22.0, , , 2,2020,December,6,45.0,pm25
2123,2020/12/7,33.0, ,19.0, , , 2,2020,December,7,94.0,pm25
2124,2020/12/8,37.0, ,16.0, , , 2,2020,December,8,103.0,pm25
2125,2020/12/9,49.0, ,13.0, , , 2,2020,December,9,123.0,pm25
2126,2020/2/1,35.0, ,20.0, , , 5,2020,February,1,99.0,pm25
2127,2020/2/10,36.0, ,23.0, , , 5,2020,February,10,102.0,pm25
2128,2020/2/11,33.0, ,27.0, , , 2,2020,February,11,94.0,pm25
2129,2020/2/12,33.0, ,24.0, , , 3,2020,February,12,94.0,pm25
2130,2020/2/13,31.0, ,24.0, , , 3,2020,February,13,89.0,pm25
2131,2020/2/14,30.0, ,24.0, , , 3,2020,February,14,87.0,pm25
2132,2020/2/15,28.0, ,21.0, , , 3,2020,February,15,82.0,pm25
2133,2020/2/16,31.0, ,31.0, , , 3,2020,February,16,89.0,pm25
2134,2020/2/17,32.0, ,24.0, , , 4,2020,February,17,92.0,pm25
2135,2020/2/18,28.0, ,27.0, , , 4,2020,February,18,82.0,pm25
2136,2020/2/19,31.0, ,29.0, , , 3,2020,February,19,89.0,pm25
2137,2020/2/2,27.0, ,30.0, , , 5,2020,February,2,79.0,pm25
2138,2020/2/20,25.0, ,29.0, , , 4,2020,February,20,75.0,pm25
2139,2020/2/21,27.0, ,26.0, , 1, 5,2020,February,21,79.0,pm25
2140,2020/2/22,34.0, ,25.0, , 1, 4,2020,February,22,97.0,pm25
2141,2020/2/23,32.0, ,27.0, , , 5,2020,February,23,92.0,pm25
2142,2020/2/24,43.0, ,30.0, , 1, 7,2020,February,24,113.0,pm25
2143,2020/2/25,38.0, ,28.0, , , 5,2020,February,25,105.0,pm25
2144,2020/2/26,31.0, ,28.0, , , 5,2020,February,26,89.0,pm25
2145,2020/2/27,17.0, ,29.0, , , 5,2020,February,27,55.0,pm25
2146,2020/2/28,17.0, ,29.0, , , 5,2020,February,28,55.0,pm25
2147,2020/2/29,20.0, ,30.0, , , 5,2020,February,29,62.0,pm25
2148,2020/2/3,21.0, ,25.0, , , 7,2020,February,3,65.0,pm25
2149,2020/2/4,28.0, ,26.0, , , 6,2020,February,4,82.0,pm25
2150,2020/2/5,21.0, ,28.0, , , 6,2020,February,5,65.0,pm25
2151,2020/2/6,16.0, ,25.0, , , 6,2020,February,6,52.0,pm25
2152,2020/2/7,21.0, ,25.0, , , 7,2020,February,7,65.0,pm25
2153,2020/2/8,31.0, ,24.0, , , 7,2020,February,8,89.0,pm25
2154,2020/2/9,30.0, ,22.0, , , 7,2020,February,9,87.0,pm25
2155,2020/3/1,21.0, ,34.0, , , 6,2020,March,1,65.0,pm25
2156,2020/3/10,45.0, ,29.0, , , 3,2020,March,10,117.0,pm25
2157,2020/3/11,25.0, ,21.0, , , 3,2020,March,11,75.0,pm25
2158,2020/3/12,37.0, ,26.0, , , 3,2020,March,12,103.0,pm25
2159,2020/3/13,37.0, ,33.0, , , 3,2020,March,13,103.0,pm25
2160,2020/3/14,26.0, ,27.0, , , 4,2020,March,14,77.0,pm25
2161,2020/3/15,28.0, ,35.0, , , 4,2020,March,15,82.0,pm25
2162,2020/3/16,22.0, ,27.0, , , 3,2020,March,16,67.0,pm25
2163,2020/3/17,14.0, ,35.0, , , 4,2020,March,17,45.0,pm25
2164,2020/3/18,29.0, ,24.0, , , 4,2020,March,18,84.0,pm25
2165,2020/3/19,42.0, ,16.0, , , 4,2020,March,19,112.0,pm25
2166,2020/3/2,33.0, ,30.0, , , 7,2020,March,2,94.0,pm25
2167,2020/3/20,39.0, ,29.0, , , 2,2020,March,20,107.0,pm25
2168,2020/3/21,21.0, ,30.0, , , 1,2020,March,21,65.0,pm25
2169,2020/3/22,25.0, ,31.0, , 1, 2,2020,March,22,75.0,pm25
2170,2020/3/23,31.0, ,28.0, , , 2,2020,March,23,89.0,pm25
2171,2020/3/24,35.0, ,32.0, , , 3,2020,March,24,99.0,pm25
2172,2020/3/25,41.0, ,25.0, , , 4,2020,March,25,110.0,pm25
2173,2020/3/26,51.0, ,22.0, , , 3,2020,March,26,126.0,pm25
2174,2020/3/27,42.0, ,29.0, , , 3,2020,March,27,112.0,pm25
2175,2020/3/28,28.0, ,23.0, , , 3,2020,March,28,82.0,pm25
2176,2020/3/29,25.0, ,17.0, , , 4,2020,March,29,75.0,pm25
2177,2020/3/3,36.0, ,28.0, , , 6,2020,March,3,102.0,pm25
2178,2020/3/30,34.0, ,, , , ,2020,March,30,,pm25
2179,2020/3/4,31.0, ,29.0, , , 4,2020,March,4,89.0,pm25
2180,2020/3/5,25.0, ,28.0, , , 3,2020,March,5,75.0,pm25
2181,2020/3/6,27.0, ,28.0, , , 2,2020,March,6,79.0,pm25
2182,2020/3/7,25.0, ,31.0, , , 2,2020,March,7,75.0,pm25
2183,2020/3/8,25.0, ,39.0, , , 2,2020,March,8,75.0,pm25
2184,2020/3/9,31.0, ,30.0, , 1, 3,2020,March,9,89.0,pm25
2185,2020/4/1,, ,20.0, , , 4,2020,April,1,16.94915254237288,o3
2186,2020/4/10,18.0, ,27.0, , , 5,2020,April,10,57.0,pm25
2187,2020/4/11,16.0, ,40.0, , , 5,2020,April,11,52.0,pm25
2188,2020/4/12,37.0, ,34.0, , , 5,2020,April,12,103.0,pm25
2189,2020/4/13,34.0, ,33.0, , , 5,2020,April,13,97.0,pm25
2190,2020/4/14,22.0, ,31.0, , , 5,2020,April,14,67.0,pm25
2191,2020/4/15,22.0, ,31.0, , , 6,2020,April,15,67.0,pm25
2192,2020/4/16,21.0, ,34.0, , , 6,2020,April,16,65.0,pm25
2193,2020/4/17,25.0, ,33.0, , , 6,2020,April,17,75.0,pm25
2194,2020/4/18,29.0, ,39.0, , , 6,2020,April,18,84.0,pm25
2195,2020/4/19,29.0, ,34.0, , , 6,2020,April,19,84.0,pm25
2196,2020/4/2,20.0, ,34.0, , , 5,2020,April,2,62.0,pm25
2197,2020/4/20,25.0, ,39.0, , 1, 6,2020,April,20,75.0,pm25
2198,2020/4/21,20.0, ,33.0, , , 6,2020,April,21,62.0,pm25
2199,2020/4/22,22.0, ,29.0, , , 7,2020,April,22,67.0,pm25
2200,2020/4/23,28.0, ,22.0, , , 7,2020,April,23,82.0,pm25
2201,2020/4/24,30.0, ,31.0, , , 7,2020,April,24,87.0,pm25
2202,2020/4/25,37.0, ,34.0, , , 7,2020,April,25,103.0,pm25
2203,2020/4/26,28.0, ,35.0, , , 7,2020,April,26,82.0,pm25
2204,2020/4/27,24.0, ,34.0, , , 8,2020,April,27,72.0,pm25
2205,2020/4/28,33.0, ,38.0, , , 8,2020,April,28,94.0,pm25
2206,2020/4/29,33.0, ,28.0, , , 1,2020,April,29,94.0,pm25
2207,2020/4/3,24.0, ,40.0, , , 5,2020,April,3,72.0,pm25
2208,2020/4/30,22.0, ,29.0, , , ,2020,April,30,67.0,pm25
2209,2020/4/4,44.0, ,23.0, , , 5,2020,April,4,115.0,pm25
2210,2020/4/5,28.0, ,37.0, , , 4,2020,April,5,82.0,pm25
2211,2020/4/6,22.0, ,38.0, , , 6,2020,April,6,67.0,pm25
2212,2020/4/7,43.0, ,37.0, , , 5,2020,April,7,113.0,pm25
2213,2020/4/8,39.0, ,32.0, , 1, 5,2020,April,8,107.0,pm25
2214,2020/4/9,21.0, ,33.0, , , 5,2020,April,9,65.0,pm25
2215,2020/5/1,16.0, ,36.0, , , 1,2020,May,1,52.0,pm25
2216,2020/5/10,24.0, ,31.0, , , 1,2020,May,10,72.0,pm25
2217,2020/5/11,25.0, ,28.0, , , 1,2020,May,11,75.0,pm25
2218,2020/5/12,17.0, ,37.0, , , 2,2020,May,12,55.0,pm25
2219,2020/5/13,29.0, ,45.0, , , 2,2020,May,13,84.0,pm25
2220,2020/5/14,28.0, ,33.0, , , 2,2020,May,14,82.0,pm25
2221,2020/5/15,36.0, ,37.0, , , 3,2020,May,15,102.0,pm25
2222,2020/5/16,25.0, ,35.0, , , 3,2020,May,16,75.0,pm25
2223,2020/5/17,28.0, ,28.0, , , 3,2020,May,17,82.0,pm25
2224,2020/5/18,21.0, ,28.0, , , 3,2020,May,18,65.0,pm25
2225,2020/5/19,16.0, ,32.0, , , 4,2020,May,19,52.0,pm25
2226,2020/5/2,28.0, ,45.0, , , ,2020,May,2,82.0,pm25
2227,2020/5/20,29.0, ,47.0, , , 4,2020,May,20,84.0,pm25
2228,2020/5/21,27.0, ,42.0, , , 2,2020,May,21,79.0,pm25
2229,2020/5/22,28.0, ,28.0, , , 2,2020,May,22,82.0,pm25
2230,2020/5/23,24.0, ,37.0, , , 3,2020,May,23,72.0,pm25
2231,2020/5/24,35.0, ,45.0, , , 3,2020,May,24,99.0,pm25
2232,2020/5/25,38.0, ,41.0, , , 4,2020,May,25,105.0,pm25
2233,2020/5/26,54.0, ,40.0, , 1, 3,2020,May,26,131.0,pm25
2234,2020/5/27,40.0, ,44.0, , , 4,2020,May,27,108.0,pm25
2235,2020/5/28,37.0, ,40.0, , 1, 4,2020,May,28,103.0,pm25
2236,2020/5/29,23.0, ,37.0, , 1, 4,2020,May,29,70.0,pm25
2237,2020/5/3,41.0, ,39.0, , , ,2020,May,3,110.0,pm25
2238,2020/5/30,20.0, ,27.0, , , 4,2020,May,30,62.0,pm25
2239,2020/5/31,19.0, ,33.0, , , 5,2020,May,31,60.0,pm25
2240,2020/5/4,26.0, ,36.0, , , 12,2020,May,4,77.0,pm25
2241,2020/5/5,16.0, ,35.0, , , 1,2020,May,5,52.0,pm25
2242,2020/5/6,17.0, ,35.0, , , 1,2020,May,6,55.0,pm25
2243,2020/5/7,21.0, ,36.0, , , 1,2020,May,7,65.0,pm25
2244,2020/5/8,25.0, ,26.0, , , 1,2020,May,8,75.0,pm25
2245,2020/5/9,18.0, ,35.0, , , 1,2020,May,9,57.0,pm25
2246,2020/6/1,21.0, ,40.0, , , 6,2020,June,1,65.0,pm25
2247,2020/6/10,37.0, ,34.0, , , ,2020,June,10,103.0,pm25
2248,2020/6/11,32.0, ,37.0, , , ,2020,June,11,92.0,pm25
2249,2020/6/12,19.0, ,23.0, , , ,2020,June,12,60.0,pm25
2250,2020/6/13,20.0, ,32.0, , , ,2020,June,13,62.0,pm25
2251,2020/6/14,18.0, ,36.0, , , ,2020,June,14,57.0,pm25
2252,2020/6/15,21.0, ,40.0, , , ,2020,June,15,65.0,pm25
2253,2020/6/16,26.0, ,58.0, , , ,2020,June,16,77.0,pm25
2254,2020/6/17,38.0, ,70.0, , , ,2020,June,17,105.0,pm25
2255,2020/6/18,45.0, ,72.0, , 1, ,2020,June,18,117.0,pm25
2256,2020/6/19,47.0, ,70.0, , 1, ,2020,June,19,120.0,pm25
2257,2020/6/2,35.0, ,76.0, , 1, 6,2020,June,2,101.0,o3
2258,2020/6/20,53.0, ,67.0, , 1, ,2020,June,20,130.0,pm25
2259,2020/6/21,56.0, ,41.0, , 1, ,2020,June,21,135.0,pm25
2260,2020/6/22,25.0, ,49.0, , , ,2020,June,22,75.0,pm25
2261,2020/6/23,41.0, ,29.0, , , 2,2020,June,23,110.0,pm25
2262,2020/6/24,16.0, ,32.0, , 1, 2,2020,June,24,52.0,pm25
2263,2020/6/25,21.0, ,30.0, , 1, 3,2020,June,25,65.0,pm25
2264,2020/6/26,27.0, ,44.0, , , 4,2020,June,26,79.0,pm25
2265,2020/6/27,40.0, ,36.0, , , 3,2020,June,27,108.0,pm25
2266,2020/6/28,32.0, ,34.0, , , 4,2020,June,28,92.0,pm25
2267,2020/6/29,39.0, ,49.0, , , 4,2020,June,29,107.0,pm25
2268,2020/6/3,47.0, ,37.0, , , 6,2020,June,3,120.0,pm25
2269,2020/6/30,47.0, ,50.0, , , 4,2020,June,30,120.0,pm25
2270,2020/6/4,23.0, ,58.0, , 1, 6,2020,June,4,70.0,pm25
2271,2020/6/5,41.0, ,52.0, , 1, 3,2020,June,5,110.0,pm25
2272,2020/6/6,46.0, ,33.0, , , 3,2020,June,6,118.0,pm25
2273,2020/6/7,30.0, ,36.0, , , 2,2020,June,7,87.0,pm25
2274,2020/6/8,24.0, ,50.0, , 1, 3,2020,June,8,72.0,pm25
2275,2020/6/9,29.0, ,52.0, , 1, 4,2020,June,9,84.0,pm25
2276,2020/7/1,43.0, ,, , , ,2020,July,1,,pm25
2277,2020/7/10,40.0, ,38.0, , , 2,2020,July,10,108.0,pm25
2278,2020/7/11,20.0, ,29.0, , , 3,2020,July,11,62.0,pm25
2279,2020/7/12,25.0, ,24.0, , , 3,2020,July,12,75.0,pm25
2280,2020/7/13,23.0, ,14.0, , , 3,2020,July,13,70.0,pm25
2281,2020/7/14,18.0, ,, , , ,2020,July,14,,pm25
2282,2020/7/15,, ,55.0, , 1, 5,2020,July,15,46.61016949152542,o3
2283,2020/7/16,44.0, ,43.0, , , 5,2020,July,16,115.0,pm25
2284,2020/7/17,29.0, ,48.0, , 1, 6,2020,July,17,84.0,pm25
2285,2020/7/18,31.0, ,40.0, , , 7,2020,July,18,89.0,pm25
2286,2020/7/19,52.0, ,28.0, , , 6,2020,July,19,128.0,pm25
2287,2020/7/20,29.0, ,26.0, , , 6,2020,July,20,84.0,pm25
2288,2020/7/21,18.0, ,39.0, , , 7,2020,July,21,57.0,pm25
2289,2020/7/22,27.0, ,39.0, , , 5,2020,July,22,79.0,pm25
2290,2020/7/23,37.0, ,32.0, , , 2,2020,July,23,103.0,pm25
2291,2020/7/24,29.0, ,33.0, , , 2,2020,July,24,84.0,pm25
2292,2020/7/25,26.0, ,57.0, , 1, 3,2020,July,25,77.0,pm25
2293,2020/7/26,47.0, ,40.0, , 1, 3,2020,July,26,120.0,pm25
2294,2020/7/27,50.0, ,30.0, , , 2,2020,July,27,125.0,pm25
2295,2020/7/28,23.0, ,38.0, , , 3,2020,July,28,70.0,pm25
2296,2020/7/29,30.0, ,30.0, , , 4,2020,July,29,87.0,pm25
2297,2020/7/30,28.0, ,24.0, , 1, 4,2020,July,30,82.0,pm25
2298,2020/7/31,26.0, ,26.0, , 1, 5,2020,July,31,77.0,pm25
2299,2020/7/5,, ,45.0, , 1, 4,2020,July,5,38.13559322033898,o3
2300,2020/7/6,105.0, ,47.0, , 1, 2,2020,July,6,174.0,pm25
2301,2020/7/7,44.0, ,49.0, , , 2,2020,July,7,115.0,pm25
2302,2020/7/8,50.0, ,58.0, , 1, 2,2020,July,8,125.0,pm25
2303,2020/7/9,37.0, ,51.0, , , 3,2020,July,9,103.0,pm25
2304,2020/8/1,26.0, ,23.0, , 1, 5,2020,August,1,77.0,pm25
2305,2020/8/10,49.0, ,41.0, , 1, 8,2020,August,10,123.0,pm25
2306,2020/8/11,40.0, ,27.0, , 1, 8,2020,August,11,108.0,pm25
2307,2020/8/12,18.0, ,43.0, , 1, 10,2020,August,12,57.0,pm25
2308,2020/8/13,33.0, ,47.0, , 1, 10,2020,August,13,94.0,pm25
2309,2020/8/14,38.0, ,46.0, , 1, 6,2020,August,14,105.0,pm25
2310,2020/8/15,39.0, ,43.0, , 1, 2,2020,August,15,107.0,pm25
2311,2020/8/16,38.0, ,30.0, , , 2,2020,August,16,105.0,pm25
2312,2020/8/17,22.0, ,27.0, , 1, 2,2020,August,17,67.0,pm25
2313,2020/8/18,28.0, ,21.0, , 1, 2,2020,August,18,82.0,pm25
2314,2020/8/19,17.0, ,25.0, , 2, 3,2020,August,19,55.0,pm25
2315,2020/8/2,31.0, ,31.0, , 1, 5,2020,August,2,89.0,pm25
2316,2020/8/20,21.0, ,42.0, , 1, 3,2020,August,20,65.0,pm25
2317,2020/8/21,33.0, ,39.0, , 1, 4,2020,August,21,94.0,pm25
2318,2020/8/22,40.0, ,48.0, , 1, 5,2020,August,22,108.0,pm25
2319,2020/8/23,50.0, ,45.0, , 1, 4,2020,August,23,125.0,pm25
2320,2020/8/24,54.0, ,55.0, , 1, 5,2020,August,24,131.0,pm25
2321,2020/8/25,57.0, ,39.0, , 1, 5,2020,August,25,136.0,pm25
2322,2020/8/26,40.0, ,61.0, , 1, 5,2020,August,26,108.0,pm25
2323,2020/8/27,49.0, ,42.0, , 1, 4,2020,August,27,123.0,pm25
2324,2020/8/28,49.0, ,36.0, , , 2,2020,August,28,123.0,pm25
2325,2020/8/29,38.0, ,28.0, , , 2,2020,August,29,105.0,pm25
2326,2020/8/3,28.0, ,18.0, , , 5,2020,August,3,82.0,pm25
2327,2020/8/30,13.0, ,25.0, , , 2,2020,August,30,42.0,pm25
2328,2020/8/31,17.0, ,37.0, , , 3,2020,August,31,55.0,pm25
2329,2020/8/4,23.0, ,, , , ,2020,August,4,,pm25
2330,2020/8/6,, ,35.0, , 1, 8,2020,August,6,29.66101694915254,o3
2331,2020/8/7,33.0, ,36.0, , 1, 8,2020,August,7,94.0,pm25
2332,2020/8/8,35.0, ,50.0, , 1, 8,2020,August,8,99.0,pm25
2333,2020/8/9,45.0, ,45.0, , 1, 8,2020,August,9,117.0,pm25
2334,2020/9/1,26.0, ,33.0, , 1, 3,2020,September,1,77.0,pm25
2335,2020/9/10,21.0, ,16.0, , , 5,2020,September,10,65.0,pm25
2336,2020/9/11,15.0, ,28.0, , , 5,2020,September,11,49.0,pm25
2337,2020/9/12,23.0, ,18.0, , , 6,2020,September,12,70.0,pm25
2338,2020/9/13,43.0, ,17.0, , , 6,2020,September,13,113.0,pm25
2339,2020/9/14,17.0, ,14.0, , , 6,2020,September,14,55.0,pm25
2340,2020/9/15,21.0, ,26.0, , , 6,2020,September,15,65.0,pm25
2341,2020/9/16,28.0, ,37.0, , , 7,2020,September,16,82.0,pm25
2342,2020/9/17,39.0, ,21.0, , , 7,2020,September,17,107.0,pm25
2343,2020/9/18,18.0, ,24.0, , , 7,2020,September,18,57.0,pm25
2344,2020/9/19,25.0, ,29.0, , , 8,2020,September,19,75.0,pm25
2345,2020/9/2,39.0, ,33.0, , 1, 3,2020,September,2,107.0,pm25
2346,2020/9/20,35.0, ,34.0, , , 8,2020,September,20,99.0,pm25
2347,2020/9/21,37.0, ,35.0, , , 7,2020,September,21,103.0,pm25
2348,2020/9/22,28.0, ,34.0, , 1, 7,2020,September,22,82.0,pm25
2349,2020/9/23,39.0, ,39.0, , , 4,2020,September,23,107.0,pm25
2350,2020/9/24,55.0, ,40.0, , 1, 4,2020,September,24,133.0,pm25
2351,2020/9/25,56.0, ,46.0, , 1, 4,2020,September,25,135.0,pm25
2352,2020/9/26,52.0, ,30.0, , 1, 3,2020,September,26,128.0,pm25
2353,2020/9/27,39.0, ,29.0, , , 3,2020,September,27,107.0,pm25
2354,2020/9/28,42.0, ,21.0, , , 3,2020,September,28,112.0,pm25
2355,2020/9/29,19.0, ,15.0, , 1, 3,2020,September,29,60.0,pm25
2356,2020/9/3,24.0, ,39.0, , 1, 4,2020,September,3,72.0,pm25
2357,2020/9/30,14.0, ,20.0, , , 3,2020,September,30,45.0,pm25
2358,2020/9/4,31.0, ,31.0, , 1, 4,2020,September,4,89.0,pm25
2359,2020/9/5,22.0, ,31.0, , , 4,2020,September,5,67.0,pm25
2360,2020/9/6,30.0, ,33.0, , , 5,2020,September,6,87.0,pm25
2361,2020/9/7,39.0, ,25.0, , , 4,2020,September,7,107.0,pm25
2362,2020/9/8,26.0, ,17.0, , , 5,2020,September,8,77.0,pm25
2363,2020/9/9,17.0, ,14.0, , , 5,2020,September,9,55.0,pm25
2364,2021/1/1,49.0, ,19.0, , 1, 2,2021,January,1,123.0,pm25
2365,2021/1/10,51.0, ,22.0, , 1, 5,2021,January,10,126.0,pm25
2366,2021/1/11,71.0, ,19.0, , , 3,2021,January,11,154.0,pm25
2367,2021/1/12,71.0, ,15.0, , , 3,2021,January,12,154.0,pm25
2368,2021/1/13,72.0, ,10.0, , 1, 3,2021,January,13,155.0,pm25
2369,2021/1/14,67.0, ,19.0, , 1, 4,2021,January,14,152.0,pm25
2370,2021/1/15,65.0, ,14.0, , , 3,2021,January,15,149.0,pm25
2371,2021/1/16,42.0, ,20.0, , , 2,2021,January,16,112.0,pm25
2372,2021/1/17,48.0, ,21.0, , , 2,2021,January,17,121.0,pm25
2373,2021/1/18,18.0, ,21.0, , , 2,2021,January,18,57.0,pm25
2374,2021/1/19,22.0, ,24.0, , , 2,2021,January,19,67.0,pm25
2375,2021/1/2,63.0, ,23.0, , , 2,2021,January,2,146.0,pm25
2376,2021/1/20,37.0, ,24.0, , 1, 2,2021,January,20,103.0,pm25
2377,2021/1/21,29.0, ,26.0, , 1, 2,2021,January,21,84.0,pm25
2378,2021/1/22,19.0, ,22.0, , , 2,2021,January,22,60.0,pm25
2379,2021/1/23,14.0, ,, , , ,2021,January,23,,pm25
2380,2021/1/25,, ,21.0, , 1, 4,2021,January,25,17.796610169491526,o3
2381,2021/1/26,65.0, ,, , , ,2021,January,26,,pm25
2382,2021/1/27,, ,27.0, , , 1,2021,January,27,22.881355932203387,o3
2383,2021/1/28,17.0, ,25.0, , , 1,2021,January,28,55.0,pm25
2384,2021/1/29,19.0, ,27.0, , , 3,2021,January,29,60.0,pm25
2385,2021/1/3,49.0, ,20.0, , 1, 2,2021,January,3,123.0,pm25
2386,2021/1/30,34.0, ,24.0, , 1, 2,2021,January,30,97.0,pm25
2387,2021/1/31,45.0, ,31.0, , 1, 2,2021,January,31,117.0,pm25
2388,2021/1/4,40.0, ,21.0, , 1, 3,2021,January,4,108.0,pm25
2389,2021/1/5,56.0, ,17.0, , , 3,2021,January,5,135.0,pm25
2390,2021/1/6,56.0, ,18.0, , , 2,2021,January,6,135.0,pm25
2391,2021/1/7,38.0, ,17.0, , , 3,2021,January,7,105.0,pm25
2392,2021/1/8,34.0, ,21.0, , , 3,2021,January,8,97.0,pm25
2393,2021/1/9,39.0, ,22.0, , , 4,2021,January,9,107.0,pm25
2394,2021/10/1,40.0, 27,43.0, , , 4,2021,October,1,108.0,pm25
2395,2021/10/10,49.0, 26,29.0, , , 4,2021,October,10,123.0,pm25
2396,2021/10/11,61.0, 25,34.0, , , 3,2021,October,11,143.0,pm25
2397,2021/10/12,56.0, 10,22.0, , , 2,2021,October,12,135.0,pm25
2398,2021/10/13,26.0, 21,28.0, , , 2,2021,October,13,77.0,pm25
2399,2021/10/14,42.0, 19,18.0, , , 3,2021,October,14,112.0,pm25
2400,2021/10/15,36.0, 20,18.0, , , 4,2021,October,15,102.0,pm25
2401,2021/10/16,36.0, 12,18.0, , , 2,2021,October,16,102.0,pm25
2402,2021/10/17,26.0, 11,28.0, , , 2,2021,October,17,77.0,pm25
2403,2021/10/18,21.0, 20,28.0, , , 5,2021,October,18,65.0,pm25
2404,2021/10/19,34.0, 25,32.0, , , 5,2021,October,19,97.0,pm25
2405,2021/10/2,45.0, 25,29.0, , 1, 3,2021,October,2,117.0,pm25
2406,2021/10/20,44.0, 27,29.0, , , 3,2021,October,20,115.0,pm25
2407,2021/10/21,42.0, 16,22.0, , , 2,2021,October,21,112.0,pm25
2408,2021/10/22,33.0, 7,16.0, , , 3,2021,October,22,94.0,pm25
2409,2021/10/23,15.0, 8,15.0, , , 3,2021,October,23,49.0,pm25
2410,2021/10/24,22.0, 12,20.0, , , 5,2021,October,24,67.0,pm25
2411,2021/10/25,34.0, 7,18.0, , , 2,2021,October,25,97.0,pm25
2412,2021/10/26,20.0, 10,15.0, , , 2,2021,October,26,62.0,pm25
2413,2021/10/27,24.0, 13,14.0, , , 3,2021,October,27,72.0,pm25
2414,2021/10/28,29.0, 14,22.0, , , 1,2021,October,28,84.0,pm25
2415,2021/10/29,32.0, 12,16.0, , , 3,2021,October,29,92.0,pm25
2416,2021/10/3,54.0, 12,22.0, , , 2,2021,October,3,131.0,pm25
2417,2021/10/30,35.0, 12,17.0, , , 2,2021,October,30,99.0,pm25
2418,2021/10/31,32.0, 13,22.0, , , 3,2021,October,31,92.0,pm25
2419,2021/10/4,31.0, 12,19.0, , , 3,2021,October,4,89.0,pm25
2420,2021/10/5,23.0, 13,17.0, , , 3,2021,October,5,70.0,pm25
2421,2021/10/6,27.0, 16,19.0, , , 2,2021,October,6,79.0,pm25
2422,2021/10/7,43.0, 30,16.0, , , 3,2021,October,7,113.0,pm25
2423,2021/10/8,69.0, 15,23.0, , , 3,2021,October,8,153.0,pm25
2424,2021/10/9,35.0, 18,22.0, , , 3,2021,October,9,99.0,pm25
2425,2021/11/1,35.0, 8,23.0, , , 2,2021,November,1,99.0,pm25
2426,2021/11/10,63.0, 28,20.0, , 1, 4,2021,November,10,146.0,pm25
